name	mechanism_of_action	target_moa	target_chembl_id	indication_efo_term	efo_id	max_phase_for_ind	action_type
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	Tuberculosis	Orphanet:3389	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	mansonelliasis	EFO:0007357	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 7 inhibitor	MMP7	CHEMBL4073	anthrax infection	EFO:0000778	1	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 7 inhibitor	MMP7	CHEMBL4073	diabetic retinopathy	EFO:0003770	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	Crohn's disease	EFO:0000384	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 7 inhibitor	MMP7	CHEMBL4073	osteoarthritis	EFO:0002506	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 7 inhibitor	MMP7	CHEMBL4073	dry eye syndrome	EFO:1000906	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	Graves ophthalmopathy	EFO:1001466	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	periodontitis	EFO:0000649	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	Seizures	HP:0001250	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	melanoma	EFO:0000756	1	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	acne	EFO:0003894	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	urethritis	EFO:0003878	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	Cystic fibrosis	Orphanet:586	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	non-small cell lung carcinoma	EFO:0003060	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	pancreatic carcinoma	EFO:0002618	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	osteomyelitis	EFO:0003102	0	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 7 inhibitor	MMP7	CHEMBL4073	Borrelia infectious disease	EFO:1000842	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	syphilis	EFO:0007504	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	osteoarthritis	EFO:0002506	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 7 inhibitor	MMP7	CHEMBL4073	rosacea	EFO:1000760	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	Borrelia infectious disease	EFO:1000842	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	Chlamydia trachomatis infectious disease	EFO:0007205	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	periodontitis	EFO:0000649	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	Chlamydia trachomatis infectious disease	EFO:0007205	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	Chlamydia trachomatis infectious disease	EFO:0007205	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	hemorrhage	MP:0001914	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 7 inhibitor	MMP7	CHEMBL4073	Marfan syndrome	Orphanet:558	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	neoplasm of mature B-cells	EFO:0000096	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	Cutaneous T-cell lymphoma	EFO:0002913	0	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	mycosis fungoides	EFO:1001051	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	Cystic fibrosis	Orphanet:586	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	colorectal carcinoma	EFO:1001951	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	Borrelia infectious disease	EFO:1000842	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	Pelvic Inflammatory Disease	EFO:1001388	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	myocardial infarction	EFO:0000612	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	reactive arthritis	EFO:0007460	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	polycystic ovary syndrome	EFO:0000660	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	mycosis fungoides	EFO:1001051	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 7 inhibitor	MMP7	CHEMBL4073	septicemic plague	EFO:0007481	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	pancreatic carcinoma	EFO:0002618	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	Abdominal Aortic Aneurysm	EFO:0004214	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	rosacea	EFO:1000760	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 7 inhibitor	MMP7	CHEMBL4073	syphilis	EFO:0007504	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	myocardial infarction	EFO:0000612	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	myocardial infarction	EFO:0000612	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	osteomyelitis	EFO:0003102	0	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	osteoarthritis	EFO:0002506	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	melanoma	EFO:0000756	1	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	anthrax infection	EFO:0000778	1	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	polycystic ovary syndrome	EFO:0000660	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 7 inhibitor	MMP7	CHEMBL4073	Abdominal Aortic Aneurysm	EFO:0004214	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	Chlamydia trachomatis infectious disease	EFO:0007205	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	mycosis fungoides	EFO:1001051	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	urethritis	EFO:0003878	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	acne	EFO:0003894	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 7 inhibitor	MMP7	CHEMBL4073	Sezary's disease	EFO:1000785	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	neoplasm of mature B-cells	EFO:0000096	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	Primary systemic amyloidosis	Orphanet:314701	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	osteomyelitis	EFO:0003102	0	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 7 inhibitor	MMP7	CHEMBL4073	non-Hodgkins lymphoma	EFO:0005952	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	non-small cell lung carcinoma	EFO:0003060	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	dry eye syndrome	EFO:1000906	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	colorectal adenocarcinoma	EFO:0000365	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	Alzheimers disease	EFO:0000249	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	osteomyelitis	EFO:0003102	0	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	diabetic foot	EFO:1001459	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	Abdominal Aortic Aneurysm	EFO:0004214	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	colorectal carcinoma	EFO:1001951	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	Primary systemic amyloidosis	Orphanet:314701	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	chronic obstructive pulmonary disease	EFO:0000341	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	ulcerative colitis	EFO:0000729	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	Crohn's disease	EFO:0000384	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 7 inhibitor	MMP7	CHEMBL4073	Alzheimers disease	EFO:0000249	3	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	Eye Burns	EFO:1001788	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	age-related macular degeneration	EFO:0001365	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 8 inhibitor	MMP8	CHEMBL4588	pain	EFO:0003843	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	polyp	EFO:0000662	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase 13 inhibitor	MMP13	CHEMBL280	age-related macular degeneration	EFO:0001365	2	INHIBITOR
DOXYCYCLINE	Matrix metalloproteinase-1 inhibitor	MMP1	CHEMBL332	Tuberculosis	Orphanet:3389	2	INHIBITOR
REBOXETINE	Norepinephrine transporter inhibitor	SLC6A2	CHEMBL222	dementia	HP:0000726	3	INHIBITOR
REBOXETINE	Norepinephrine transporter inhibitor	SLC6A2	CHEMBL222	pain	EFO:0003843	2	INHIBITOR
REBOXETINE	Norepinephrine transporter inhibitor	SLC6A2	CHEMBL222	fibromyalgia	EFO:0005687	3	INHIBITOR
ILOPERIDONE	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A	CHEMBL224	liver disease	EFO:0001421	1	ANTAGONIST
ILOPERIDONE	Dopamine D2 receptor antagonist	DRD2	CHEMBL217	liver disease	EFO:0001421	1	ANTAGONIST
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	Ovarian hyperstimulation syndrome	Orphanet:64739	3	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	ovarian carcinoma	EFO:0001075	2	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	breast neoplasm	EFO:0003869	4	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	Fallopian Tube Carcinoma	EFO:1000251	2	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	leiomyosarcoma	EFO:0000564	2	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	azoospermia	EFO:0000279	3	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	brain neoplasm	EFO:0003833	0	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	non-small cell lung carcinoma	EFO:0003060	1	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	endometrial neoplasm	EFO:0004230	3	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	non-Hodgkins lymphoma	EFO:0005952	1	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	uterine fibroid	EFO:0000731	1	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	breast carcinoma	EFO:0000305	4	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	polycystic ovary syndrome	EFO:0000660	3	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	osteoporosis	EFO:0003882	3	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	growth delay	HP:0001510	3	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	infertility	EFO:0000545	3	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	endometrial carcinoma	EFO:1001512	3	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	cervical adenocarcinoma	EFO:0001416	2	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	Lymphangioleiomyomatosis	Orphanet:538	2	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	mesothelioma	EFO:0000588	1	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	endometriosis	EFO:0001065	2	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	ductal carcinoma in situ	EFO:0000432	2	INHIBITOR
LETROZOLE	Cytochrome P450 19A1 inhibitor	CYP19A1	CHEMBL1978	uterine neoplasm	EFO:0003859	2	INHIBITOR
FLUOXYMESTERONE	Androgen Receptor agonist	AR	CHEMBL1871	breast carcinoma	EFO:0000305	2	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	chronic pancreatitis	EFO:0000342	3	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	osteoarthritis	EFO:0002506	3	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Nasal obstruction	HP:0001742	4	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	vascular disease	EFO:0004264	2	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	skin neoplasm	EFO:0004198	2	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	osteoarthritis	EFO:0002506	3	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	rheumatoid arthritis	EFO:0000685	2	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	pain	EFO:0003843	2	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	chronic obstructive pulmonary disease	EFO:0000341	3	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	diabetic retinopathy	EFO:0003770	3	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	allergic rhinitis	EFO:0005854	3	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Keloid	EFO:0004212	3	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	obstructive lung disease	HP:0006536	4	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	osteoarthritis, knee	EFO:0004616	2	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	obstructive lung disease	HP:0006536	4	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	pain	EFO:0003843	2	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	abdominal pain	HP:0002027	2	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Nasal obstruction	HP:0001742	4	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Vitiligo	EFO:0004208	2	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	obstructive lung disease	HP:0006536	4	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Nasal obstruction	HP:0001742	4	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	atopic eczema	EFO:0000274	2	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	freckles	EFO:0003963	2	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Nasal Cavity Polyp	EFO:1000391	2	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	age-related macular degeneration	EFO:0001365	3	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	anterior ischemic optic neuropathy	EFO:1000809	1	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	melanoma	EFO:0000756	2	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Rhinitis, Allergic, Perennial	EFO:1001417	3	AGONIST
TRIAMCINOLONE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	retinal vein occlusion	EFO:1001157	3	AGONIST
LONAPRISAN	Progesterone receptor antagonist	PGR	CHEMBL208	breast carcinoma	EFO:0000305	2	ANTAGONIST
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	hypertension	EFO:0000537	3	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	Tumor Lysis Syndrome	EFO:1001479	3	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	lymphoma	EFO:0000574	4	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	heart failure	EFO:0003144	2	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	ulcerative colitis	EFO:0000729	3	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	diabetes mellitus	EFO:0000400	2	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	Leishmaniasis	EFO:0005044	2	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	gout	EFO:0004274	4	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	acute lymphoblastic leukemia	EFO:0000220	3	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	type II diabetes mellitus	EFO:0001360	3	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	metabolic syndrome	EFO:0000195	2	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	multiple myeloma	EFO:0001378	1	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	Tuberculosis	Orphanet:3389	1	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	acute myeloid leukemia	EFO:0000222	2	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	leukemia	EFO:0000565	4	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	inflammatory bowel disease	EFO:0003767	1	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	kidney stone	EFO:0003845	2	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	congestive heart failure	EFO:0000373	2	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	myelodysplastic syndrome	EFO:0000198	1	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	chronic lymphocytic leukemia	EFO:0000095	2	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	obesity	EFO:0001073	3	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	non-Hodgkins lymphoma	EFO:0005952	2	INHIBITOR
ALLOPURINOL	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	heart disease	EFO:0003777	3	INHIBITOR
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	glioblastoma multiforme	EFO:0000519	1	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	Chemotherapy-induced nausea and vomiting	EFO:0006911	4	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	breast carcinoma	EFO:0000305	3	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	gastroparesis	EFO:1000948	3	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	Nausea and vomiting	HP:0002017	4	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	cocaine dependence	EFO:0002610	2	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	post operative nausea and vomiting	EFO:0004888	4	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	opioid dependence	EFO:0005611	1	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	Nausea	HP:0002018	4	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	alcohol dependence	EFO:0003829	2	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	non-small cell lung carcinoma	EFO:0003060	3	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	acute myeloid leukemia	EFO:0000222	2	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	heroin dependence	EFO:0004240	1	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	marijuana dependence	EFO:0004218	2	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	multiple myeloma	EFO:0001378	3	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	germ cell tumor	EFO:0000514	3	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	HIV infection	EFO:0000764	1	ANTAGONIST
APREPITANT	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	Pruritus	HP:0000989	2	ANTAGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	polyp	EFO:0000662	2	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	allergic rhinitis	EFO:0005854	3	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	croup	EFO:0007227	3	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	chronic bronchitis	EFO:0006505	4	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Nasal obstruction	HP:0001742	4	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	skin disease	EFO:0000701	4	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	emphysema	EFO:0000464	4	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	obstructive lung disease	HP:0006536	4	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	diabetes mellitus	EFO:0000400	1	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	asthma	EFO:0000270	4	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	bronchogenic carcinoma	EFO:1001942	2	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	obstructive sleep apnea	EFO:0003918	3	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Rhinitis, Allergic, Perennial	EFO:1001417	3	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	allergy	EFO:0003785	3	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	chronic obstructive pulmonary disease	EFO:0000341	4	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Bronchiolitis	HP:0011950	2	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	bronchiolitis obliterans	EFO:0007183	2	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	seasonal allergic rhinitis	EFO:0003956	3	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	atopic eczema	EFO:0000274	3	AGONIST
FLUTICASONE PROPIONATE	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	Nasal Cavity Polyp	EFO:1000391	3	AGONIST
